x,y,z
-6.773,4.158,-4.000
-6.792,4.170,-4.000
-6.778,4.170,-3.000
-6.792,5.273,-3.000
-6.776,4.147,-3.000
-6.773,4.159,-3.000
-6.776,4.147,-3.000
-6.779,4.153,-3.000
-6.776,4.147,-3.000
-6.776,4.147,-3.000
-6.776,4.147,-3.000
-6.776,4.147,-3.000
-6.776,4.147,-3.000
-6.796,5.290,-3.000
-6.776,4.147,-3.000
-6.774,4.148,-3.000
-6.782,4.154,-3.000
-6.771,4.139,-3.000
-6.776,4.147,-3.000
-6.773,4.159,-3.000
-6.776,4.147,-3.000
-6.776,4.147,-3.000
-6.776,4.147,-3.000
-6.796,5.290,-3.000
-6.776,4.147,-3.000
-6.776,4.147,-3.000
-6.796,5.290,-3.000
-6.771,4.139,-3.000
-6.776,4.147,-3.000
-6.775,4.147,-3.000
-6.776,4.147,-3.000
-6.794,5.296,-3.000
-6.792,5.273,-3.000
-6.796,5.290,-3.000
-6.794,5.296,-3.000
-6.792,5.273,-3.000
-6.774,4.148,-3.000
-6.777,4.154,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.801,4.190,-3.000
-6.801,4.190,-3.000
-6.794,5.242,-3.000
-6.570,3.783,-3.000
-6.570,3.783,-3.000
-6.822,4.227,-3.000
-6.780,4.149,-3.000
-6.774,4.148,-4.000
-6.801,4.190,-3.000
-6.772,4.161,-3.000
-6.775,4.198,-4.000
-6.782,4.151,-3.000
-6.783,4.154,-3.000
-6.570,3.783,-3.000
-6.822,4.227,-3.000
-6.464,3.781,-3.000
-6.772,4.148,-3.000
-6.774,4.148,-4.000
-6.788,4.159,-3.000
-6.774,4.148,-4.000
-6.775,4.198,-4.000
-6.805,4.185,-3.000
-6.772,4.157,-4.000
-6.777,4.144,-3.000
-6.461,3.781,-3.000
-6.774,4.198,-4.000
-6.794,5.242,-3.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.792,4.169,-3.000
-6.774,4.148,-4.000
-6.786,4.155,-3.000
-6.792,4.170,-4.000
-6.570,3.783,-3.000
-6.822,4.227,-3.000
-6.773,4.153,-3.000
-6.462,3.760,-3.000
-6.776,4.156,-4.000
-6.774,4.198,-4.000
-6.782,4.151,-3.000
-6.774,4.148,-4.000
-6.794,5.242,-3.000
-6.782,4.151,-3.000
-6.570,3.784,-3.000
-6.774,4.148,-4.000
-6.580,3.800,-3.000
-6.801,4.190,-3.000
-6.462,3.760,-3.000
-6.772,4.148,-3.000
4.283,3.167,-3.000
-6.570,3.783,-3.000
-6.774,4.198,-4.000
-6.788,5.242,-3.000
-6.570,3.783,-3.000
-6.570,3.783,-3.000
-6.462,3.760,-3.000
-6.774,4.156,-3.000
4.283,3.167,-3.000
-6.774,4.148,-3.000
-6.792,4.169,-4.000
-6.801,4.190,-3.000
-6.570,3.783,-3.000
-6.774,4.148,-4.000
-6.805,4.185,-3.000
-6.801,4.190,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.289,3.173,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.291,3.179,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
4.290,3.181,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-4.000
-6.774,4.150,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.779,4.153,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.774,4.148,-3.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.777,4.154,-4.000
-6.776,4.147,-3.000
-6.772,4.148,-3.000
-6.774,4.148,-4.000
-6.771,4.155,-3.000
-6.774,4.148,-3.000
-6.796,5.290,-3.000
-6.774,4.148,-3.000
-6.770,4.145,-1.000
-6.774,4.148,-1.000
-6.772,4.161,-1.000
-6.464,3.781,-1.000
4.283,3.167,-1.000
-6.782,4.158,-6.000
-6.774,4.148,-6.000
-6.782,4.158,-6.000
-6.782,4.158,-6.000
-6.782,4.158,-6.000
-6.782,4.158,-6.000
-6.782,4.158,-6.000
-6.782,4.158,-6.000
-6.774,4.148,-6.000
-6.782,4.158,-6.000
-6.774,4.148,-6.000
-6.782,4.158,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.799,4.190,-6.000
-6.775,4.170,-5.000
-6.774,4.148,-6.000
-6.773,4.159,-6.000
-6.773,4.159,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.773,4.159,-6.000
-6.778,4.150,-6.000
-6.778,4.150,-6.000
-6.778,4.150,-6.000
-6.778,4.150,-6.000
-6.773,4.159,-6.000
-6.773,4.159,-6.000
-6.774,4.155,-6.000
-6.774,4.155,-6.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.774,4.149,-5.000
-6.774,4.148,-4.000
-6.780,4.156,-5.000
-6.782,4.158,-5.000
-6.782,4.158,-5.000
-6.780,4.108,-5.000
-6.773,4.168,-5.000
-6.774,4.155,-6.000
-6.774,4.155,-7.000
-6.774,4.155,-7.000
-6.774,4.155,-7.000
-6.774,4.155,-6.000
-6.774,4.155,-7.000
-6.774,4.155,-6.000
-6.774,4.155,-6.000
-6.774,4.155,-6.000
-6.774,4.155,-6.000
-6.774,4.155,-7.000
-6.771,4.158,-6.000
-6.774,4.155,-7.000
-6.783,4.158,-5.000
-6.782,4.158,-5.000
-6.782,4.158,-5.000
-6.782,4.158,-5.000
-6.782,4.158,-5.000
-6.783,4.158,-5.000
-6.782,4.158,-5.000
-6.782,4.158,-5.000
-6.782,4.158,-5.000
-6.783,4.158,-5.000
-6.782,4.158,-5.000
-6.783,4.158,-5.000
-6.782,4.158,-5.000
-6.783,4.158,-5.000
-6.783,4.158,-5.000
-6.782,4.158,-5.000
-6.782,4.158,-5.000
-6.781,4.156,-5.000
-6.781,4.156,-5.000
-6.782,4.158,-5.000
-6.782,4.158,-5.000
-6.781,4.156,-5.000
-6.780,4.156,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.782,4.158,-6.000
-6.782,4.158,-6.000
-6.782,4.158,-6.000
-6.782,4.158,-6.000
-6.774,4.148,-4.000
-6.801,4.195,-5.000
-6.774,4.148,-4.000
-6.773,4.152,-7.000
-6.773,4.152,-6.000
-6.773,4.152,-7.000
-6.774,4.150,-6.000
-6.773,4.152,-7.000
-6.773,4.152,-6.000
-6.773,4.152,-7.000
-0.167,5.732,-7.000
-6.773,4.152,-6.000
-6.773,4.152,-7.000
-6.773,4.152,-7.000
-6.773,4.152,-6.000
-0.029,5.723,-6.000
-6.773,4.152,-7.000
-6.774,4.150,-6.000
-6.773,4.152,-7.000
-0.167,5.732,-7.000
-6.773,4.152,-7.000
-6.773,4.152,-7.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-7.000
-6.774,4.155,-6.000
-6.771,4.158,-6.000
-6.772,4.157,-7.000
-6.774,4.150,-7.000
-6.774,4.150,-6.000
-0.167,5.732,-7.000
-6.773,4.152,-6.000
-6.774,4.150,-6.000
-6.771,4.158,-6.000
-6.773,4.152,-6.000
-6.771,4.158,-6.000
-6.774,4.150,-7.000
-6.777,4.144,-6.000
-6.774,4.148,-6.000
-6.771,4.158,-6.000
-6.772,4.157,-6.000
-6.771,4.158,-6.000
-6.774,4.150,-7.000
-6.774,4.150,-7.000
-6.774,4.148,-6.000
-6.779,4.152,-5.000
-6.774,4.148,-4.000
-6.781,4.155,-6.000
-6.774,4.155,-6.000
-6.781,4.155,-6.000
-6.782,4.158,-6.000
-0.025,5.719,-6.000
-0.025,5.719,-6.000
-6.780,4.156,-6.000
-6.774,4.155,-6.000
-6.774,4.155,-6.000
-6.782,4.158,-6.000
-6.774,4.149,-6.000
-6.780,4.156,-6.000
-6.782,4.158,-6.000
-6.774,4.155,-6.000
-6.784,4.182,-5.000
-6.774,4.149,-6.000
-6.774,4.155,-6.000
-0.025,5.719,-6.000
-6.771,4.184,-5.000
-6.784,4.182,-5.000
-6.774,4.149,-6.000
-6.781,4.156,-6.000
-6.782,4.158,-6.000
-6.774,4.155,-6.000
-0.025,5.719,-6.000
-6.782,4.158,-6.000
-6.774,4.148,-5.000
-6.774,4.149,-6.000
-6.774,4.148,-5.000
-6.774,4.155,-6.000
-6.774,4.155,-6.000
-6.774,4.148,-5.000
-6.774,4.155,-6.000
-6.780,4.156,-6.000
-6.774,4.155,-6.000
-6.774,4.148,-6.000
-6.774,4.155,-6.000
-6.781,4.156,-6.000
-6.774,4.155,-6.000
-6.782,4.158,-5.000
-6.774,4.148,-6.000
-6.774,4.149,-6.000
-0.025,5.719,-6.000
-6.774,4.148,-5.000
-6.782,4.158,-6.000
-6.782,4.158,-5.000
-6.774,4.155,-6.000
-6.774,4.155,-6.000
-6.774,4.148,-5.000
-0.025,5.719,-6.000
-6.774,4.155,-6.000
-6.774,4.148,-6.000
-6.780,4.156,-6.000
-6.784,4.182,-5.000
-6.774,4.148,-5.000
-6.774,4.155,-6.000
-0.025,5.719,-6.000
-6.774,4.149,-6.000
-6.774,4.148,-5.000
-6.780,4.156,-6.000
-6.774,4.155,-6.000
-6.774,4.148,-6.000
-6.771,4.184,-5.000
-6.780,4.156,-6.000
-6.774,4.155,-6.000
-0.025,5.719,-6.000
-6.774,4.155,-6.000
-6.774,4.148,-5.000
-6.774,4.155,-6.000
-6.781,4.156,-6.000
-6.784,4.182,-5.000
-0.025,5.719,-6.000
-6.782,4.158,-6.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.790,4.165,-4.000
-6.774,4.148,-4.000
-6.773,4.152,-6.000
-6.804,4.189,-5.000
-6.774,4.148,-4.000
-6.773,4.159,-6.000
-6.773,4.159,-6.000
-6.779,4.152,-5.000
-6.803,4.191,-5.000
-6.804,4.189,-5.000
-6.804,4.189,-5.000
-6.774,4.148,-4.000
-6.775,4.170,-5.000
-6.790,4.165,-4.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.804,4.189,-5.000
-6.774,4.148,-4.000
-6.801,4.195,-5.000
-6.804,4.189,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.800,4.198,-5.000
-6.800,4.198,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.802,4.190,-5.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.774,4.150,-6.000
-6.774,4.150,-6.000
-6.774,4.150,-6.000
-6.774,4.150,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.772,4.157,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.773,4.152,-6.000
-6.772,4.149,-6.000
-6.773,4.152,-6.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.790,4.165,-4.000
-6.773,4.152,-6.000
-6.790,4.165,-4.000
-6.804,4.189,-5.000
-6.781,4.153,-6.000
-6.771,4.158,-7.000
-6.771,4.158,-6.000
-6.771,4.158,-7.000
-6.771,4.158,-7.000
-6.771,4.158,-7.000
-6.792,4.170,-6.000
-6.775,4.150,-6.000
-6.775,4.150,-6.000
-6.771,4.158,-6.000
-0.166,5.934,-6.000
-6.771,4.158,-6.000
-6.771,4.158,-6.000
-6.780,4.156,-5.000
-6.790,4.165,-4.000
-6.804,4.189,-5.000
-6.774,4.148,-4.000
-6.777,4.144,-6.000
-6.790,4.165,-4.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.803,4.191,-5.000
-6.774,4.148,-6.000
-6.804,4.189,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.779,4.156,-5.000
-6.780,4.156,-5.000
-6.538,3.788,-5.000
-6.538,3.788,-5.000
-6.538,3.788,-5.000
-6.774,4.148,-5.000
-6.774,4.149,-5.000
-6.774,4.148,-5.000
-6.782,4.155,-5.000
-6.774,4.148,-5.000
-6.680,4.028,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.774,4.155,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.775,4.156,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.774,4.155,-5.000
-6.775,4.156,-5.000
-6.774,4.155,-5.000
-6.776,4.156,-5.000
-6.774,4.155,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.774,4.149,-5.000
-6.780,4.156,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.680,4.028,-5.000
-6.573,3.797,-5.000
-6.680,4.028,-5.000
-6.398,4.014,-5.000
-6.774,4.148,-5.000
-6.680,4.028,-5.000
-6.680,4.028,-5.000
-6.680,4.028,-5.000
-6.680,4.028,-5.000
-6.774,4.148,-5.000
-6.680,4.028,-5.000
-6.680,4.028,-5.000
-6.680,4.028,-5.000
-6.680,4.028,-5.000
-6.397,4.016,-5.000
-6.774,4.148,-5.000
-6.680,4.028,-5.000
-6.573,3.797,-5.000
-6.680,4.028,-5.000
-6.680,4.028,-5.000
-6.511,3.637,-5.000
-6.775,4.147,-5.000
-6.680,4.028,-5.000
-6.397,4.016,-5.000
-6.680,4.028,-5.000
-6.680,4.028,-5.000
-6.572,3.797,-5.000
-6.774,4.149,-5.000
-6.775,4.147,-5.000
-6.680,4.028,-5.000
-6.775,4.147,-5.000
-6.774,4.149,-5.000
-6.398,4.014,-5.000
-6.573,3.797,-5.000
-6.775,4.147,-5.000
-6.774,4.148,-5.000
-6.774,4.152,-5.000
-6.398,4.014,-5.000
-6.572,3.797,-5.000
-6.774,4.152,-5.000
-6.680,4.028,-5.000
-6.773,4.152,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.538,3.788,-5.000
-6.538,3.788,-5.000
-6.774,4.148,-5.000
-6.538,3.788,-5.000
-6.773,4.152,-5.000
-6.573,3.797,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.773,4.168,-5.000
-6.774,4.148,-5.000
-6.538,3.788,-5.000
-6.774,4.148,-5.000
-6.774,4.148,-5.000
-6.538,3.788,-5.000
-6.538,3.788,-5.000
-6.538,3.788,-5.000
-6.774,4.148,-5.000
-6.538,3.788,-5.000
-6.779,4.156,-5.000
-6.780,4.156,-5.000
-6.573,3.797,-5.000
-6.774,4.148,-5.000
-6.511,3.637,-5.000
-6.538,3.788,-5.000
-6.774,4.149,-5.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.777,4.144,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-5.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.155,-6.000
-6.781,4.155,-6.000
-6.774,4.148,-6.000
-6.778,4.169,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.772,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.772,4.185,-6.000
-6.774,4.148,-6.000
-6.774,4.155,-6.000
-6.772,4.159,-6.000
-6.774,4.148,-6.000
-6.778,4.169,-6.000
-6.774,4.148,-6.000
-6.781,4.155,-6.000
-6.774,4.155,-6.000
-6.772,4.159,-6.000
-6.772,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.155,-6.000
-6.802,4.190,-6.000
-6.774,4.148,-6.000
-6.775,4.151,-6.000
-6.774,4.155,-6.000
-6.773,4.150,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.804,4.196,-6.000
-6.775,4.151,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-5.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.782,4.158,-6.000
-6.774,4.148,-6.000
-6.773,4.150,-6.000
-6.774,4.155,-6.000
-6.780,4.147,-6.000
-6.780,4.147,-6.000
-6.784,4.182,-5.000
-6.774,4.148,-6.000
-6.774,4.155,-6.000
-6.784,4.182,-5.000
-6.774,4.148,-5.000
-6.784,4.182,-5.000
-6.772,4.148,-6.000
-6.774,4.148,-6.000
-6.772,4.159,-6.000
-6.802,4.190,-6.000
-6.774,4.148,-5.000
-6.782,4.155,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.784,4.182,-5.000
-6.804,4.196,-6.000
-6.784,4.182,-5.000
-6.784,4.182,-5.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.778,4.169,-6.000
-6.778,4.169,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.773,4.150,-6.000
-6.781,4.156,-5.000
-6.773,4.150,-6.000
-6.781,4.172,-6.000
-6.774,4.155,-6.000
-6.804,4.196,-6.000
-6.802,4.190,-6.000
-6.772,4.148,-6.000
-6.774,4.155,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.802,4.191,-6.000
-6.802,4.190,-6.000
-6.802,4.191,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.804,4.196,-6.000
-6.780,4.147,-6.000
-6.774,4.148,-6.000
-6.784,4.182,-5.000
-6.774,4.148,-6.000
-6.778,4.169,-6.000
-6.774,4.148,-6.000
-6.782,4.155,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.778,4.169,-6.000
-6.774,4.155,-6.000
-6.770,4.139,-6.000
-6.781,4.153,-6.000
-6.772,4.159,-6.000
-6.772,4.185,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.155,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.772,4.159,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.784,4.182,-5.000
-6.804,4.196,-6.000
-6.774,4.148,-6.000
-6.804,4.196,-6.000
-6.784,4.182,-5.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.776,4.156,-6.000
-6.772,4.159,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.772,4.159,-6.000
-6.774,4.148,-5.000
-6.780,4.147,-6.000
-6.778,4.169,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.778,4.169,-6.000
-6.774,4.148,-6.000
-6.778,4.170,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.774,4.155,-6.000
-6.781,4.172,-6.000
-6.773,4.150,-6.000
-6.804,4.196,-6.000
-6.778,4.169,-6.000
-6.804,4.196,-6.000
-6.772,4.159,-6.000
-6.774,4.148,-6.000
-6.804,4.196,-6.000
-6.774,4.148,-6.000
-6.778,4.169,-6.000
-6.770,4.139,-6.000
-6.774,4.148,-6.000
-6.774,4.148,-6.000
-6.778,4.170,-6.000
-6.784,4.182,-5.000
-6.784,4.182,-5.000
-6.776,4.156,-6.000
-6.773,4.150,-6.000
-6.774,4.148,-5.000
-6.804,4.196,-6.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.774,4.148,-4.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-0.019,5.751,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.155,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.775,4.147,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
-6.772,4.148,-5.000
-6.772,4.148,-5.000
-6.776,4.156,-5.000
